"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"ivory"	TRUE	0.00039	9867	169	126	0.746	0.013	"GO:0065007"	"BP"	1	"biological regulation"	1	"ENSG00000010327,ENSG00000011600,ENSG00000014257,ENSG00000015285,ENSG00000019169,ENSG00000038945,ENSG00000051523,ENSG00000060558,ENSG00000064601,ENSG00000066336,ENSG00000072694,ENSG00000076944,ENSG00000081985,ENSG00000085265,ENSG00000086730,ENSG00000089820,ENSG00000090659,ENSG00000091106,ENSG00000096996,ENSG00000100060,ENSG00000100292,ENSG00000100365,ENSG00000100979,ENSG00000101160,ENSG00000101336,ENSG00000102879,ENSG00000103490,ENSG00000104783,ENSG00000104903,ENSG00000104974,ENSG00000105329,ENSG00000105383,ENSG00000105464,ENSG00000105609,ENSG00000108798,ENSG00000111199,ENSG00000111348,ENSG00000111679,ENSG00000115107,ENSG00000115956,ENSG00000117676,ENSG00000118640,ENSG00000121807,ENSG00000123329,ENSG00000123843,ENSG00000124491,ENSG00000125730,ENSG00000126264,ENSG00000128340,ENSG00000129450,ENSG00000129455,ENSG00000130429,ENSG00000130830,ENSG00000131042,ENSG00000134061,ENSG00000134215,ENSG00000135077,ENSG00000136167,ENSG00000136286,ENSG00000136634,ENSG00000139278,ENSG00000139410,ENSG00000140030,ENSG00000141655,ENSG00000141968,ENSG00000143119,ENSG00000143226,ENSG00000146376,ENSG00000147443,ENSG00000149781,ENSG00000150337,ENSG00000152315,ENSG00000153310,ENSG00000154589,ENSG00000155629,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000160255,ENSG00000160791,ENSG00000160883,ENSG00000161640,ENSG00000161944,ENSG00000163131,ENSG00000163154,ENSG00000163220,ENSG00000163823,ENSG00000163975,ENSG00000164733,ENSG00000166278,ENSG00000167083,ENSG00000167613,ENSG00000167850,ENSG00000167851,ENSG00000168961,ENSG00000168995,ENSG00000169403,ENSG00000169495,ENSG00000169508,ENSG00000170458,ENSG00000170909,ENSG00000171700,ENSG00000172724,ENSG00000172936,ENSG00000173369,ENSG00000173372,ENSG00000174837,ENSG00000175544,ENSG00000179331,ENSG00000182566,ENSG00000185527,ENSG00000187474,ENSG00000187796,ENSG00000197405,ENSG00000197406,ENSG00000198019,ENSG00000203747,ENSG00000204472,ENSG00000204516,ENSG00000204577,ENSG00000216490,ENSG00000235568,ENSG00000243649,ENSG00000254087"	0.922767614229436
"12"	"ivory"	TRUE	0.0128	2759	169	49	0.29	0.018	"GO:0065008"	"BP"	1	"regulation of biological quality"	2	"ENSG00000015285,ENSG00000038945,ENSG00000060558,ENSG00000064601,ENSG00000066336,ENSG00000072694,ENSG00000100292,ENSG00000101160,ENSG00000101336,ENSG00000102879,ENSG00000103490,ENSG00000104783,ENSG00000105329,ENSG00000105464,ENSG00000111199,ENSG00000111679,ENSG00000115956,ENSG00000118640,ENSG00000121807,ENSG00000123843,ENSG00000124491,ENSG00000125730,ENSG00000129455,ENSG00000130429,ENSG00000131042,ENSG00000134215,ENSG00000136634,ENSG00000139410,ENSG00000140030,ENSG00000141655,ENSG00000141968,ENSG00000146376,ENSG00000149781,ENSG00000152315,ENSG00000158869,ENSG00000160255,ENSG00000160791,ENSG00000160883,ENSG00000163220,ENSG00000163823,ENSG00000168961,ENSG00000169508,ENSG00000172724,ENSG00000172936,ENSG00000179331,ENSG00000187474,ENSG00000197405,ENSG00000197406,ENSG00000254087"	2.96600447193704
"13"	"ivory"	TRUE	2.96e-44	2441	169	104	0.615	0.043	"GO:0002376"	"BP"	1	"immune system process"	1	"ENSG00000011600,ENSG00000014257,ENSG00000015285,ENSG00000051523,ENSG00000064601,ENSG00000066336,ENSG00000072694,ENSG00000076944,ENSG00000085265,ENSG00000086730,ENSG00000090659,ENSG00000091106,ENSG00000096996,ENSG00000100060,ENSG00000100292,ENSG00000100365,ENSG00000101160,ENSG00000101336,ENSG00000102879,ENSG00000103490,ENSG00000104774,ENSG00000104783,ENSG00000104903,ENSG00000104974,ENSG00000105329,ENSG00000105383,ENSG00000111679,ENSG00000115919,ENSG00000115956,ENSG00000118640,ENSG00000121807,ENSG00000123329,ENSG00000123843,ENSG00000125730,ENSG00000126264,ENSG00000128340,ENSG00000129226,ENSG00000129450,ENSG00000130429,ENSG00000130755,ENSG00000130830,ENSG00000131042,ENSG00000134061,ENSG00000134215,ENSG00000135077,ENSG00000136167,ENSG00000136286,ENSG00000136634,ENSG00000139278,ENSG00000140030,ENSG00000141655,ENSG00000141968,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000147443,ENSG00000150337,ENSG00000153310,ENSG00000154589,ENSG00000155629,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000160255,ENSG00000160791,ENSG00000160883,ENSG00000163131,ENSG00000163154,ENSG00000163220,ENSG00000163823,ENSG00000164733,ENSG00000166278,ENSG00000167613,ENSG00000167850,ENSG00000167851,ENSG00000168961,ENSG00000168995,ENSG00000169403,ENSG00000169508,ENSG00000170458,ENSG00000170909,ENSG00000172724,ENSG00000172936,ENSG00000173369,ENSG00000173372,ENSG00000182566,ENSG00000187210,ENSG00000187474,ENSG00000187796,ENSG00000197249,ENSG00000197405,ENSG00000198019,ENSG00000203747,ENSG00000204472,ENSG00000204516,ENSG00000204577,ENSG00000205220,ENSG00000213654,ENSG00000216490,ENSG00000235568,ENSG00000243649,ENSG00000254087"	2.79342981270393
"14"	"ivory"	TRUE	5.35e-36	1054	169	68	0.402	0.065	"GO:0002252"	"BP"	1	"immune effector process"	2	"ENSG00000011600,ENSG00000014257,ENSG00000015285,ENSG00000051523,ENSG00000064601,ENSG00000072694,ENSG00000076944,ENSG00000085265,ENSG00000096996,ENSG00000100060,ENSG00000101160,ENSG00000101336,ENSG00000102879,ENSG00000103490,ENSG00000104774,ENSG00000105329,ENSG00000105383,ENSG00000111679,ENSG00000118640,ENSG00000121807,ENSG00000123329,ENSG00000123843,ENSG00000125730,ENSG00000129226,ENSG00000129450,ENSG00000130429,ENSG00000130755,ENSG00000131042,ENSG00000134215,ENSG00000135077,ENSG00000136167,ENSG00000136286,ENSG00000136634,ENSG00000139278,ENSG00000141968,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000150337,ENSG00000153310,ENSG00000156127,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163220,ENSG00000164733,ENSG00000166278,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169403,ENSG00000169508,ENSG00000170458,ENSG00000170909,ENSG00000172724,ENSG00000173369,ENSG00000173372,ENSG00000197249,ENSG00000197405,ENSG00000203747,ENSG00000204516,ENSG00000204577,ENSG00000235568,ENSG00000243649,ENSG00000254087"	4.69437938580291
"15"	"ivory"	TRUE	7.45e-32	748	169	56	0.331	0.075	"GO:0002443"	"BP"	1	"leukocyte mediated immunity"	3	"ENSG00000011600,ENSG00000014257,ENSG00000015285,ENSG00000051523,ENSG00000064601,ENSG00000072694,ENSG00000076944,ENSG00000085265,ENSG00000096996,ENSG00000101160,ENSG00000102879,ENSG00000103490,ENSG00000104774,ENSG00000105329,ENSG00000105383,ENSG00000111679,ENSG00000118640,ENSG00000121807,ENSG00000123329,ENSG00000123843,ENSG00000125730,ENSG00000129226,ENSG00000129450,ENSG00000130755,ENSG00000131042,ENSG00000136286,ENSG00000136634,ENSG00000139278,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000153310,ENSG00000156127,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163220,ENSG00000164733,ENSG00000166278,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169403,ENSG00000170458,ENSG00000170909,ENSG00000173369,ENSG00000173372,ENSG00000197249,ENSG00000197405,ENSG00000204516,ENSG00000204577,ENSG00000235568,ENSG00000254087"	5.8296258076508
"16"	"ivory"	TRUE	5.24e-08	247	169	18	0.107	0.073	"GO:0002449"	"BP"	1	"lymphocyte mediated immunity"	4	"ENSG00000015285,ENSG00000072694,ENSG00000096996,ENSG00000102879,ENSG00000105329,ENSG00000123843,ENSG00000136286,ENSG00000136634,ENSG00000153310,ENSG00000156127,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000166278,ENSG00000168961,ENSG00000173369,ENSG00000173372,ENSG00000204516"	6.09273661937208
"17"	"ivory"	TRUE	4.75e-23	517	169	41	0.243	0.079	"GO:0002444"	"BP"	1	"myeloid leukocyte mediated immunity"	4	"ENSG00000011600,ENSG00000014257,ENSG00000051523,ENSG00000064601,ENSG00000072694,ENSG00000076944,ENSG00000085265,ENSG00000101160,ENSG00000103490,ENSG00000104774,ENSG00000105383,ENSG00000111679,ENSG00000118640,ENSG00000121807,ENSG00000123329,ENSG00000125730,ENSG00000129226,ENSG00000129450,ENSG00000130755,ENSG00000131042,ENSG00000139278,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000158869,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163220,ENSG00000164733,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169403,ENSG00000170458,ENSG00000170909,ENSG00000197249,ENSG00000197405,ENSG00000204577,ENSG00000235568,ENSG00000254087"	7.38342663977951
"18"	"ivory"	TRUE	1.29e-19	493	169	37	0.219	0.075	"GO:0002446"	"BP"	1	"neutrophil mediated immunity"	5	"ENSG00000011600,ENSG00000014257,ENSG00000051523,ENSG00000064601,ENSG00000076944,ENSG00000085265,ENSG00000101160,ENSG00000103490,ENSG00000104774,ENSG00000105383,ENSG00000111679,ENSG00000118640,ENSG00000123329,ENSG00000125730,ENSG00000129226,ENSG00000129450,ENSG00000130755,ENSG00000131042,ENSG00000139278,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000158869,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163220,ENSG00000164733,ENSG00000167613,ENSG00000167851,ENSG00000169403,ENSG00000170458,ENSG00000170909,ENSG00000197249,ENSG00000197405,ENSG00000204577,ENSG00000235568"	8.49387338609462
"19"	"ivory"	TRUE	0.0112	27	169	5	0.03	0.185	"GO:0002448"	"BP"	1	"mast cell mediated immunity"	5	"ENSG00000076944,ENSG00000118640,ENSG00000167851,ENSG00000168961,ENSG00000254087"	7.99743649978073
"20"	"ivory"	TRUE	1.01e-05	161	169	13	0.077	0.081	"GO:0019882"	"BP"	1	"antigen processing and presentation"	2	"ENSG00000015285,ENSG00000072694,ENSG00000090659,ENSG00000103490,ENSG00000118640,ENSG00000131042,ENSG00000150337,ENSG00000158473,ENSG00000158869,ENSG00000163131,ENSG00000172724,ENSG00000198019,ENSG00000216490"	5.72351930165626
"21"	"ivory"	TRUE	0.0107	132	169	9	0.053	0.068	"GO:0048002"	"BP"	1	"antigen processing and presentation of peptide antigen"	3	"ENSG00000072694,ENSG00000090659,ENSG00000103490,ENSG00000118640,ENSG00000150337,ENSG00000158869,ENSG00000163131,ENSG00000198019,ENSG00000216490"	5.8296258076508
"22"	"ivory"	TRUE	2.23e-06	572	169	24	0.142	0.042	"GO:0002520"	"BP"	1	"immune system development"	2	"ENSG00000011600,ENSG00000066336,ENSG00000072694,ENSG00000096996,ENSG00000100060,ENSG00000104903,ENSG00000105329,ENSG00000115956,ENSG00000131042,ENSG00000135077,ENSG00000136634,ENSG00000141655,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000163823,ENSG00000168961,ENSG00000169508,ENSG00000170909,ENSG00000172724,ENSG00000204577,ENSG00000235568,ENSG00000254087"	4.54469223269954
"23"	"ivory"	TRUE	4.01e-06	541	169	23	0.136	0.043	"GO:0048534"	"BP"	1	"hematopoietic or lymphoid organ development"	3	"ENSG00000011600,ENSG00000066336,ENSG00000072694,ENSG00000096996,ENSG00000100060,ENSG00000104903,ENSG00000105329,ENSG00000115956,ENSG00000131042,ENSG00000136634,ENSG00000141655,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000163823,ENSG00000168961,ENSG00000169508,ENSG00000170909,ENSG00000172724,ENSG00000204577,ENSG00000235568,ENSG00000254087"	4.62864254217323
"24"	"ivory"	TRUE	2.25e-06	525	169	23	0.136	0.044	"GO:0030097"	"BP"	1	"hemopoiesis"	4	"ENSG00000011600,ENSG00000066336,ENSG00000072694,ENSG00000096996,ENSG00000100060,ENSG00000104903,ENSG00000105329,ENSG00000115956,ENSG00000131042,ENSG00000136634,ENSG00000141655,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000163823,ENSG00000168961,ENSG00000169508,ENSG00000170909,ENSG00000172724,ENSG00000204577,ENSG00000235568,ENSG00000254087"	4.72357854049518
"25"	"ivory"	TRUE	6.63e-08	321	169	20	0.118	0.062	"GO:0002521"	"BP"	1	"leukocyte differentiation"	5	"ENSG00000011600,ENSG00000072694,ENSG00000096996,ENSG00000100060,ENSG00000104903,ENSG00000131042,ENSG00000136634,ENSG00000141655,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000163823,ENSG00000168961,ENSG00000169508,ENSG00000170909,ENSG00000172724,ENSG00000204577,ENSG00000235568,ENSG00000254087"	5.22349000408049
"26"	"ivory"	TRUE	0.000379	27	169	6	0.036	0.222	"GO:0097028"	"BP"	1	"dendritic cell differentiation"	6	"ENSG00000072694,ENSG00000131042,ENSG00000156127,ENSG00000168961,ENSG00000172724,ENSG00000254087"	8.04188826235156
"27"	"ivory"	TRUE	0.0383	17	169	4	0.024	0.235	"GO:0002507"	"BP"	1	"tolerance induction"	2	"ENSG00000131042,ENSG00000135077,ENSG00000168961,ENSG00000254087"	8.24255895781372
"28"	"ivory"	TRUE	9.88e-16	7282	169	126	0.746	0.017	"GO:0050896"	"BP"	1	"response to stimulus"	1	"ENSG00000010327,ENSG00000011600,ENSG00000014257,ENSG00000015285,ENSG00000019169,ENSG00000051523,ENSG00000060558,ENSG00000064601,ENSG00000072694,ENSG00000076944,ENSG00000081985,ENSG00000085265,ENSG00000086730,ENSG00000088827,ENSG00000089820,ENSG00000090659,ENSG00000091106,ENSG00000096996,ENSG00000100060,ENSG00000100292,ENSG00000100365,ENSG00000101160,ENSG00000101336,ENSG00000102879,ENSG00000103490,ENSG00000104774,ENSG00000104783,ENSG00000104974,ENSG00000105329,ENSG00000105383,ENSG00000105464,ENSG00000105609,ENSG00000111199,ENSG00000111348,ENSG00000111679,ENSG00000115919,ENSG00000115956,ENSG00000117676,ENSG00000118640,ENSG00000121807,ENSG00000123329,ENSG00000123843,ENSG00000124491,ENSG00000125730,ENSG00000126264,ENSG00000128340,ENSG00000129226,ENSG00000129450,ENSG00000129455,ENSG00000130429,ENSG00000130755,ENSG00000130830,ENSG00000131042,ENSG00000133800,ENSG00000134061,ENSG00000134215,ENSG00000135077,ENSG00000136167,ENSG00000136286,ENSG00000136634,ENSG00000139278,ENSG00000140030,ENSG00000141655,ENSG00000141968,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000146376,ENSG00000147443,ENSG00000149781,ENSG00000150337,ENSG00000153310,ENSG00000154589,ENSG00000155629,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000160255,ENSG00000160791,ENSG00000160883,ENSG00000161640,ENSG00000161944,ENSG00000163131,ENSG00000163154,ENSG00000163220,ENSG00000163823,ENSG00000164733,ENSG00000166278,ENSG00000167083,ENSG00000167613,ENSG00000167850,ENSG00000167851,ENSG00000167992,ENSG00000168961,ENSG00000168995,ENSG00000169403,ENSG00000169495,ENSG00000169508,ENSG00000170458,ENSG00000170909,ENSG00000171700,ENSG00000172724,ENSG00000172936,ENSG00000173369,ENSG00000173372,ENSG00000174837,ENSG00000175544,ENSG00000182566,ENSG00000185527,ENSG00000187474,ENSG00000187796,ENSG00000197249,ENSG00000197405,ENSG00000198019,ENSG00000203747,ENSG00000204472,ENSG00000204516,ENSG00000204577,ENSG00000205220,ENSG00000213654,ENSG00000216490,ENSG00000235568,ENSG00000243649,ENSG00000254087"	1.35563016342414
"29"	"ivory"	TRUE	6.63e-15	1577	169	55	0.325	0.035	"GO:0009605"	"BP"	1	"response to external stimulus"	2	"ENSG00000010327,ENSG00000051523,ENSG00000072694,ENSG00000091106,ENSG00000096996,ENSG00000101336,ENSG00000102879,ENSG00000103490,ENSG00000105329,ENSG00000111199,ENSG00000115919,ENSG00000115956,ENSG00000118640,ENSG00000121807,ENSG00000123843,ENSG00000125730,ENSG00000128340,ENSG00000129455,ENSG00000130830,ENSG00000131042,ENSG00000134061,ENSG00000136634,ENSG00000141655,ENSG00000147443,ENSG00000154589,ENSG00000155629,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000159189,ENSG00000159403,ENSG00000160255,ENSG00000160791,ENSG00000161640,ENSG00000163154,ENSG00000163220,ENSG00000163823,ENSG00000166278,ENSG00000167083,ENSG00000167992,ENSG00000168961,ENSG00000169403,ENSG00000169508,ENSG00000170458,ENSG00000172724,ENSG00000172936,ENSG00000173369,ENSG00000173372,ENSG00000185527,ENSG00000187474,ENSG00000197405,ENSG00000204472,ENSG00000204516,ENSG00000243649,ENSG00000254087"	3.41780711207777
"30"	"ivory"	TRUE	2.8e-06	440	169	21	0.124	0.048	"GO:0042330"	"BP"	1	"taxis"	3	"ENSG00000102879,ENSG00000105329,ENSG00000121807,ENSG00000128340,ENSG00000130830,ENSG00000136634,ENSG00000141655,ENSG00000147443,ENSG00000158869,ENSG00000160255,ENSG00000160791,ENSG00000163220,ENSG00000163823,ENSG00000168961,ENSG00000169403,ENSG00000169508,ENSG00000172724,ENSG00000187474,ENSG00000197405,ENSG00000204472,ENSG00000254087"	4.62939132543547
"31"	"ivory"	TRUE	2.8e-06	440	169	21	0.124	0.048	"GO:0006935"	"BP"	1	"chemotaxis"	4	"ENSG00000102879,ENSG00000105329,ENSG00000121807,ENSG00000128340,ENSG00000130830,ENSG00000136634,ENSG00000141655,ENSG00000147443,ENSG00000158869,ENSG00000160255,ENSG00000160791,ENSG00000163220,ENSG00000163823,ENSG00000168961,ENSG00000169403,ENSG00000169508,ENSG00000172724,ENSG00000187474,ENSG00000197405,ENSG00000204472,ENSG00000254087"	4.62939132543547
"32"	"ivory"	TRUE	1.64e-06	661	169	26	0.154	0.039	"GO:0009607"	"BP"	1	"response to biotic stimulus"	2	"ENSG00000010327,ENSG00000051523,ENSG00000072694,ENSG00000091106,ENSG00000096996,ENSG00000101336,ENSG00000103490,ENSG00000105329,ENSG00000131042,ENSG00000134061,ENSG00000136634,ENSG00000141655,ENSG00000154589,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000160791,ENSG00000161640,ENSG00000163220,ENSG00000167992,ENSG00000168961,ENSG00000170458,ENSG00000172724,ENSG00000172936,ENSG00000204516,ENSG00000254087"	4.62341669974659
"33"	"ivory"	TRUE	6.52e-07	633	169	26	0.154	0.041	"GO:0043207"	"BP"	1	"response to external biotic stimulus"	3	"ENSG00000010327,ENSG00000051523,ENSG00000072694,ENSG00000091106,ENSG00000096996,ENSG00000101336,ENSG00000103490,ENSG00000105329,ENSG00000131042,ENSG00000134061,ENSG00000136634,ENSG00000141655,ENSG00000154589,ENSG00000156127,ENSG00000158473,ENSG00000158869,ENSG00000160791,ENSG00000161640,ENSG00000163220,ENSG00000167992,ENSG00000168961,ENSG00000170458,ENSG00000172724,ENSG00000172936,ENSG00000204516,ENSG00000254087"	4.66058442120898
