"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"sienna3"	TRUE	0.0399	465	239	19	0.079	0.041	"GO:0033993"	"BP"	5	"response to lipid"	4	"ENSG00000054967,ENSG00000081041,ENSG00000106366,ENSG00000111012,ENSG00000120833,ENSG00000120889,ENSG00000131759,ENSG00000131979,ENSG00000136244,ENSG00000143322,ENSG00000151014,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000169429,ENSG00000171223,ENSG00000173530,ENSG00000196352,ENSG00000243509"	4.79699033212016
"12"	"sienna3"	TRUE	0.00423	866	239	30	0.126	0.035	"GO:0034097"	"BP"	5	"response to cytokine"	4	"ENSG00000006062,ENSG00000073756,ENSG00000077150,ENSG00000077238,ENSG00000081041,ENSG00000090339,ENSG00000104312,ENSG00000104856,ENSG00000105245,ENSG00000105401,ENSG00000106278,ENSG00000108342,ENSG00000111012,ENSG00000115602,ENSG00000120833,ENSG00000128342,ENSG00000131876,ENSG00000131979,ENSG00000136244,ENSG00000140464,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000169429,ENSG00000171223,ENSG00000175505,ENSG00000176170,ENSG00000196083,ENSG00000197329,ENSG00000243509"	4.57544238437114
"13"	"sienna3"	TRUE	7.34e-06	182	239	16	0.067	0.088	"GO:0002237"	"BP"	5	"response to molecule of bacterial origin"	4	"ENSG00000054967,ENSG00000081041,ENSG00000106366,ENSG00000111012,ENSG00000120889,ENSG00000131979,ENSG00000136244,ENSG00000151014,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000169429,ENSG00000171223,ENSG00000173530,ENSG00000196352,ENSG00000243509"	5.93719993793694
"14"	"sienna3"	TRUE	1.59e-06	164	239	16	0.067	0.098	"GO:0032496"	"BP"	5	"response to lipopolysaccharide"	5	"ENSG00000054967,ENSG00000081041,ENSG00000106366,ENSG00000111012,ENSG00000120889,ENSG00000131979,ENSG00000136244,ENSG00000151014,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000169429,ENSG00000171223,ENSG00000173530,ENSG00000196352,ENSG00000243509"	6.07668491036157
"15"	"sienna3"	TRUE	0.00162	9319	239	162	0.678	0.017	"GO:0050789"	"BP"	5	"regulation of biological process"	1	"ENSG00000006062,ENSG00000007866,ENSG00000011422,ENSG00000011590,ENSG00000027869,ENSG00000054967,ENSG00000055483,ENSG00000061337,ENSG00000065357,ENSG00000069399,ENSG00000069849,ENSG00000070404,ENSG00000073756,ENSG00000076604,ENSG00000077044,ENSG00000077150,ENSG00000077238,ENSG00000081041,ENSG00000090339,ENSG00000091972,ENSG00000095794,ENSG00000097007,ENSG00000099625,ENSG00000099860,ENSG00000101255,ENSG00000101670,ENSG00000102225,ENSG00000102393,ENSG00000102606,ENSG00000102802,ENSG00000104312,ENSG00000104856,ENSG00000104885,ENSG00000105185,ENSG00000105245,ENSG00000105401,ENSG00000105509,ENSG00000106278,ENSG00000106366,ENSG00000106462,ENSG00000108342,ENSG00000108556,ENSG00000108669,ENSG00000109079,ENSG00000110697,ENSG00000111012,ENSG00000111490,ENSG00000111912,ENSG00000112033,ENSG00000112081,ENSG00000112541,ENSG00000115226,ENSG00000115602,ENSG00000116679,ENSG00000117090,ENSG00000117407,ENSG00000120833,ENSG00000120889,ENSG00000122861,ENSG00000123411,ENSG00000123610,ENSG00000123685,ENSG00000123689,ENSG00000124145,ENSG00000125733,ENSG00000125775,ENSG00000127533,ENSG00000128342,ENSG00000130202,ENSG00000130513,ENSG00000131759,ENSG00000131873,ENSG00000131876,ENSG00000131979,ENSG00000133275,ENSG00000134107,ENSG00000134363,ENSG00000134480,ENSG00000135245,ENSG00000135503,ENSG00000136160,ENSG00000136244,ENSG00000136878,ENSG00000137331,ENSG00000137409,ENSG00000137955,ENSG00000139083,ENSG00000139537,ENSG00000140332,ENSG00000140464,ENSG00000142178,ENSG00000143322,ENSG00000143333,ENSG00000144136,ENSG00000144655,ENSG00000148606,ENSG00000148926,ENSG00000151014,ENSG00000152256,ENSG00000154548,ENSG00000154640,ENSG00000154734,ENSG00000156140,ENSG00000157557,ENSG00000159167,ENSG00000160013,ENSG00000160271,ENSG00000160917,ENSG00000160999,ENSG00000161642,ENSG00000161813,ENSG00000162552,ENSG00000162695,ENSG00000163485,ENSG00000163638,ENSG00000163660,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000164056,ENSG00000164867,ENSG00000165621,ENSG00000166012,ENSG00000167470,ENSG00000168398,ENSG00000169429,ENSG00000170379,ENSG00000171056,ENSG00000171223,ENSG00000173530,ENSG00000173846,ENSG00000175206,ENSG00000175505,ENSG00000175592,ENSG00000176170,ENSG00000177464,ENSG00000181773,ENSG00000182162,ENSG00000182389,ENSG00000182541,ENSG00000182957,ENSG00000183337,ENSG00000184451,ENSG00000184838,ENSG00000185022,ENSG00000185947,ENSG00000185989,ENSG00000188710,ENSG00000189067,ENSG00000196083,ENSG00000196352,ENSG00000196843,ENSG00000197329,ENSG00000197622,ENSG00000197961,ENSG00000198355,ENSG00000198393,ENSG00000198805,ENSG00000213397,ENSG00000213523,ENSG00000223802,ENSG00000243509"	1.01485611454266
"16"	"sienna3"	TRUE	0.0342	3230	239	70	0.293	0.022	"GO:0048583"	"BP"	5	"regulation of response to stimulus"	2	"ENSG00000006062,ENSG00000011422,ENSG00000069399,ENSG00000070404,ENSG00000073756,ENSG00000076604,ENSG00000081041,ENSG00000090339,ENSG00000091972,ENSG00000097007,ENSG00000099860,ENSG00000101255,ENSG00000102225,ENSG00000102606,ENSG00000104312,ENSG00000104856,ENSG00000104885,ENSG00000105185,ENSG00000105401,ENSG00000106366,ENSG00000106462,ENSG00000108342,ENSG00000109079,ENSG00000111012,ENSG00000115226,ENSG00000117090,ENSG00000120833,ENSG00000120889,ENSG00000122861,ENSG00000123610,ENSG00000123689,ENSG00000125733,ENSG00000127533,ENSG00000128342,ENSG00000130202,ENSG00000130513,ENSG00000131759,ENSG00000131979,ENSG00000134363,ENSG00000135503,ENSG00000136244,ENSG00000136878,ENSG00000137331,ENSG00000137409,ENSG00000140464,ENSG00000143333,ENSG00000144136,ENSG00000148926,ENSG00000156140,ENSG00000160013,ENSG00000161642,ENSG00000162552,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000164056,ENSG00000164867,ENSG00000169429,ENSG00000171056,ENSG00000173846,ENSG00000175505,ENSG00000176170,ENSG00000177464,ENSG00000182162,ENSG00000185989,ENSG00000189067,ENSG00000196352,ENSG00000197329,ENSG00000198355,ENSG00000213523"	2.73497161221734
"17"	"sienna3"	TRUE	0.00631	2601	239	62	0.259	0.024	"GO:0023051"	"BP"	5	"regulation of signaling"	2	"ENSG00000006062,ENSG00000011422,ENSG00000069399,ENSG00000070404,ENSG00000076604,ENSG00000090339,ENSG00000097007,ENSG00000099860,ENSG00000101255,ENSG00000102225,ENSG00000102606,ENSG00000104312,ENSG00000104885,ENSG00000105185,ENSG00000105401,ENSG00000106366,ENSG00000106462,ENSG00000108342,ENSG00000109079,ENSG00000111012,ENSG00000117090,ENSG00000120833,ENSG00000120889,ENSG00000122861,ENSG00000123689,ENSG00000125733,ENSG00000127533,ENSG00000128342,ENSG00000130202,ENSG00000130513,ENSG00000134363,ENSG00000135503,ENSG00000136244,ENSG00000136878,ENSG00000137331,ENSG00000137409,ENSG00000140464,ENSG00000143333,ENSG00000144136,ENSG00000148926,ENSG00000156140,ENSG00000160013,ENSG00000161642,ENSG00000162552,ENSG00000163874,ENSG00000164056,ENSG00000164867,ENSG00000167470,ENSG00000169429,ENSG00000171056,ENSG00000173846,ENSG00000175206,ENSG00000175505,ENSG00000176170,ENSG00000177464,ENSG00000182162,ENSG00000185989,ENSG00000189067,ENSG00000196352,ENSG00000197329,ENSG00000198355,ENSG00000213523"	3.16894886455607
"18"	"sienna3"	TRUE	7.13e-05	5433	239	113	0.473	0.021	"GO:0007154"	"BP"	5	"cell communication"	1	"ENSG00000006062,ENSG00000007866,ENSG00000011422,ENSG00000027869,ENSG00000054967,ENSG00000065357,ENSG00000069399,ENSG00000070404,ENSG00000073756,ENSG00000076604,ENSG00000077044,ENSG00000077150,ENSG00000077238,ENSG00000081041,ENSG00000090339,ENSG00000095794,ENSG00000097007,ENSG00000099860,ENSG00000101255,ENSG00000102225,ENSG00000102606,ENSG00000104312,ENSG00000104856,ENSG00000104885,ENSG00000105185,ENSG00000105245,ENSG00000105401,ENSG00000106278,ENSG00000106366,ENSG00000106462,ENSG00000108342,ENSG00000108556,ENSG00000109079,ENSG00000110697,ENSG00000111012,ENSG00000112033,ENSG00000112541,ENSG00000115602,ENSG00000117090,ENSG00000117407,ENSG00000120833,ENSG00000120889,ENSG00000122861,ENSG00000123610,ENSG00000123689,ENSG00000125733,ENSG00000125775,ENSG00000127533,ENSG00000128342,ENSG00000130202,ENSG00000130513,ENSG00000131435,ENSG00000131759,ENSG00000131876,ENSG00000133275,ENSG00000134363,ENSG00000135245,ENSG00000135503,ENSG00000135604,ENSG00000136160,ENSG00000136244,ENSG00000136878,ENSG00000137331,ENSG00000137409,ENSG00000140332,ENSG00000140464,ENSG00000142178,ENSG00000143322,ENSG00000143333,ENSG00000144136,ENSG00000148926,ENSG00000152256,ENSG00000154734,ENSG00000156140,ENSG00000160013,ENSG00000160271,ENSG00000160999,ENSG00000161642,ENSG00000162552,ENSG00000163485,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000164056,ENSG00000164867,ENSG00000165621,ENSG00000167470,ENSG00000168398,ENSG00000169429,ENSG00000171056,ENSG00000171223,ENSG00000173530,ENSG00000173846,ENSG00000175206,ENSG00000175505,ENSG00000176170,ENSG00000177464,ENSG00000179431,ENSG00000181773,ENSG00000182162,ENSG00000182389,ENSG00000182541,ENSG00000184451,ENSG00000185989,ENSG00000188710,ENSG00000189067,ENSG00000196083,ENSG00000196352,ENSG00000197329,ENSG00000197622,ENSG00000198355,ENSG00000213523,ENSG00000243509"	1.91056296352098
"19"	"sienna3"	TRUE	0.0148	6045	239	114	0.477	0.019	"GO:0051716"	"BP"	5	"cellular response to stimulus"	1	"ENSG00000006062,ENSG00000007866,ENSG00000011422,ENSG00000027869,ENSG00000054967,ENSG00000065357,ENSG00000069399,ENSG00000070404,ENSG00000073756,ENSG00000076604,ENSG00000077044,ENSG00000077150,ENSG00000077238,ENSG00000081041,ENSG00000090339,ENSG00000095794,ENSG00000097007,ENSG00000099860,ENSG00000101255,ENSG00000102225,ENSG00000102606,ENSG00000104312,ENSG00000104856,ENSG00000104885,ENSG00000105185,ENSG00000105245,ENSG00000105401,ENSG00000105509,ENSG00000106278,ENSG00000106366,ENSG00000106462,ENSG00000108342,ENSG00000108556,ENSG00000109079,ENSG00000110697,ENSG00000111012,ENSG00000112033,ENSG00000112541,ENSG00000115602,ENSG00000117090,ENSG00000117407,ENSG00000120833,ENSG00000120889,ENSG00000122861,ENSG00000123610,ENSG00000123689,ENSG00000125733,ENSG00000125775,ENSG00000127533,ENSG00000128342,ENSG00000130202,ENSG00000130513,ENSG00000131759,ENSG00000131876,ENSG00000131979,ENSG00000133275,ENSG00000134363,ENSG00000134480,ENSG00000135245,ENSG00000135503,ENSG00000136160,ENSG00000136244,ENSG00000136878,ENSG00000137331,ENSG00000137409,ENSG00000138115,ENSG00000140332,ENSG00000140464,ENSG00000142178,ENSG00000143322,ENSG00000143333,ENSG00000144136,ENSG00000148926,ENSG00000152256,ENSG00000154734,ENSG00000156140,ENSG00000160013,ENSG00000160271,ENSG00000160999,ENSG00000161642,ENSG00000162552,ENSG00000163485,ENSG00000163734,ENSG00000163739,ENSG00000163874,ENSG00000164056,ENSG00000164867,ENSG00000165621,ENSG00000168398,ENSG00000169429,ENSG00000171056,ENSG00000171223,ENSG00000173530,ENSG00000173846,ENSG00000175206,ENSG00000175505,ENSG00000176170,ENSG00000177464,ENSG00000181773,ENSG00000182162,ENSG00000182541,ENSG00000184451,ENSG00000185989,ENSG00000188710,ENSG00000189067,ENSG00000196083,ENSG00000196352,ENSG00000196843,ENSG00000197329,ENSG00000197622,ENSG00000198355,ENSG00000213523,ENSG00000223802,ENSG00000243509"	1.76098182853728
"20"	"sienna3"	TRUE	0.0282	1521	239	41	0.172	0.027	"GO:0012501"	"BP"	5	"programmed cell death"	1	"ENSG00000006062,ENSG00000011332,ENSG00000011422,ENSG00000054967,ENSG00000069399,ENSG00000090339,ENSG00000097007,ENSG00000099860,ENSG00000101255,ENSG00000102606,ENSG00000104312,ENSG00000105185,ENSG00000106366,ENSG00000109079,ENSG00000112033,ENSG00000120833,ENSG00000120889,ENSG00000123689,ENSG00000130513,ENSG00000135503,ENSG00000136244,ENSG00000137331,ENSG00000137409,ENSG00000137955,ENSG00000140464,ENSG00000142178,ENSG00000144655,ENSG00000152256,ENSG00000161642,ENSG00000163485,ENSG00000163874,ENSG00000164867,ENSG00000171056,ENSG00000173530,ENSG00000173846,ENSG00000175505,ENSG00000176170,ENSG00000189337,ENSG00000198355,ENSG00000213523,ENSG00000243509"	3.53003025350512
"21"	"sienna3"	TRUE	0.00761	1389	239	40	0.167	0.029	"GO:0006915"	"BP"	5	"apoptotic process"	2	"ENSG00000006062,ENSG00000011332,ENSG00000011422,ENSG00000054967,ENSG00000069399,ENSG00000090339,ENSG00000097007,ENSG00000099860,ENSG00000101255,ENSG00000102606,ENSG00000104312,ENSG00000105185,ENSG00000106366,ENSG00000109079,ENSG00000112033,ENSG00000120833,ENSG00000120889,ENSG00000123689,ENSG00000130513,ENSG00000135503,ENSG00000136244,ENSG00000137331,ENSG00000137409,ENSG00000137955,ENSG00000140464,ENSG00000142178,ENSG00000144655,ENSG00000152256,ENSG00000161642,ENSG00000163485,ENSG00000163874,ENSG00000164867,ENSG00000171056,ENSG00000173530,ENSG00000173846,ENSG00000175505,ENSG00000176170,ENSG00000198355,ENSG00000213523,ENSG00000243509"	3.60782996958408
