"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"11"	"purple"	TRUE	0.00194	1527	326	55	0.169	0.036	"GO:0008283"	"BP"	1	"cell proliferation"	1	"ENSG00000006747,ENSG00000010671,ENSG00000018280,ENSG00000019582,ENSG00000081237,ENSG00000096996,ENSG00000100300,ENSG00000101336,ENSG00000102524,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105329,ENSG00000105383,ENSG00000105639,ENSG00000106799,ENSG00000107099,ENSG00000110719,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000117676,ENSG00000121933,ENSG00000123338,ENSG00000129465,ENSG00000131042,ENSG00000146674,ENSG00000150782,ENSG00000155926,ENSG00000160593,ENSG00000163563,ENSG00000165025,ENSG00000165457,ENSG00000167207,ENSG00000167664,ENSG00000167851,ENSG00000168961,ENSG00000171777,ENSG00000173083,ENSG00000173535,ENSG00000180353,ENSG00000182578,ENSG00000183160,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204482,ENSG00000204632,ENSG00000213445,ENSG00000217555,ENSG00000223865,ENSG00000231389,ENSG00000233276,ENSG00000242574,ENSG00000254087"	3.8822952038112
"12"	"purple"	TRUE	1.84e-14	187	326	28	0.086	0.15	"GO:0070661"	"BP"	1	"leukocyte proliferation"	2	"ENSG00000018280,ENSG00000019582,ENSG00000081237,ENSG00000096996,ENSG00000102524,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105639,ENSG00000107099,ENSG00000123338,ENSG00000129465,ENSG00000131042,ENSG00000150782,ENSG00000163563,ENSG00000165025,ENSG00000167664,ENSG00000167851,ENSG00000168961,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204482,ENSG00000204632,ENSG00000223865,ENSG00000231389,ENSG00000242574,ENSG00000254087"	5.93443368444405
"13"	"purple"	TRUE	3e-15	175	326	28	0.086	0.16	"GO:0032943"	"BP"	1	"mononuclear cell proliferation"	3	"ENSG00000018280,ENSG00000019582,ENSG00000081237,ENSG00000096996,ENSG00000102524,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105639,ENSG00000107099,ENSG00000123338,ENSG00000129465,ENSG00000131042,ENSG00000150782,ENSG00000163563,ENSG00000165025,ENSG00000167664,ENSG00000167851,ENSG00000168961,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204482,ENSG00000204632,ENSG00000223865,ENSG00000231389,ENSG00000242574,ENSG00000254087"	5.98253347923847
"14"	"purple"	TRUE	5.41e-12	5426	326	167	0.512	0.031	"GO:0023052"	"BP"	1	"signaling"	1	"ENSG00000005844,ENSG00000010327,ENSG00000010610,ENSG00000010671,ENSG00000011600,ENSG00000012779,ENSG00000015285,ENSG00000019582,ENSG00000051523,ENSG00000053918,ENSG00000060558,ENSG00000064012,ENSG00000070190,ENSG00000075884,ENSG00000081237,ENSG00000082074,ENSG00000086730,ENSG00000091106,ENSG00000095585,ENSG00000095970,ENSG00000096996,ENSG00000099337,ENSG00000100060,ENSG00000100365,ENSG00000101336,ENSG00000101347,ENSG00000102524,ENSG00000103490,ENSG00000104894,ENSG00000104974,ENSG00000105122,ENSG00000105246,ENSG00000105329,ENSG00000105366,ENSG00000105383,ENSG00000105639,ENSG00000106799,ENSG00000110057,ENSG00000110324,ENSG00000110719,ENSG00000111348,ENSG00000111679,ENSG00000112799,ENSG00000114013,ENSG00000115325,ENSG00000115956,ENSG00000116701,ENSG00000117676,ENSG00000118640,ENSG00000118785,ENSG00000119535,ENSG00000120457,ENSG00000121281,ENSG00000121933,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125730,ENSG00000126264,ENSG00000128340,ENSG00000129450,ENSG00000129465,ENSG00000129667,ENSG00000130429,ENSG00000131042,ENSG00000133246,ENSG00000134061,ENSG00000136167,ENSG00000137462,ENSG00000137841,ENSG00000139679,ENSG00000139687,ENSG00000140030,ENSG00000140749,ENSG00000140968,ENSG00000141506,ENSG00000141968,ENSG00000143119,ENSG00000143226,ENSG00000146192,ENSG00000146674,ENSG00000148908,ENSG00000150337,ENSG00000150782,ENSG00000154589,ENSG00000155629,ENSG00000155926,ENSG00000158517,ENSG00000158869,ENSG00000160255,ENSG00000163106,ENSG00000163131,ENSG00000163219,ENSG00000163563,ENSG00000163823,ENSG00000164308,ENSG00000164342,ENSG00000164691,ENSG00000165025,ENSG00000165140,ENSG00000165168,ENSG00000167083,ENSG00000167207,ENSG00000167851,ENSG00000167895,ENSG00000168329,ENSG00000168918,ENSG00000168961,ENSG00000169313,ENSG00000169403,ENSG00000169896,ENSG00000170312,ENSG00000170458,ENSG00000170677,ENSG00000170891,ENSG00000171659,ENSG00000171700,ENSG00000171777,ENSG00000171860,ENSG00000172243,ENSG00000173083,ENSG00000173198,ENSG00000173372,ENSG00000173535,ENSG00000173762,ENSG00000174123,ENSG00000174125,ENSG00000174130,ENSG00000174600,ENSG00000175538,ENSG00000175544,ENSG00000177663,ENSG00000179583,ENSG00000180353,ENSG00000181631,ENSG00000182578,ENSG00000183395,ENSG00000183765,ENSG00000184574,ENSG00000186074,ENSG00000186517,ENSG00000186818,ENSG00000187554,ENSG00000187796,ENSG00000187840,ENSG00000196126,ENSG00000196154,ENSG00000196664,ENSG00000196735,ENSG00000197471,ENSG00000197943,ENSG00000198019,ENSG00000198223,ENSG00000203747,ENSG00000204287,ENSG00000204472,ENSG00000204632,ENSG00000211893,ENSG00000211896,ENSG00000213445,ENSG00000223865,ENSG00000231389,ENSG00000233276,ENSG00000235568,ENSG00000239961,ENSG00000239998,ENSG00000254087"	1.93831330419893
"15"	"purple"	TRUE	0.0378	1438	326	49	0.15	0.034	"GO:0040011"	"BP"	1	"locomotion"	1	"ENSG00000005844,ENSG00000015285,ENSG00000019582,ENSG00000066294,ENSG00000081237,ENSG00000101336,ENSG00000103490,ENSG00000105329,ENSG00000105639,ENSG00000106799,ENSG00000107099,ENSG00000108798,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000115325,ENSG00000117091,ENSG00000121933,ENSG00000123338,ENSG00000128340,ENSG00000129465,ENSG00000136167,ENSG00000136732,ENSG00000146070,ENSG00000146674,ENSG00000155465,ENSG00000155926,ENSG00000158869,ENSG00000160255,ENSG00000160593,ENSG00000163823,ENSG00000165025,ENSG00000167851,ENSG00000168329,ENSG00000168918,ENSG00000168961,ENSG00000169313,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170312,ENSG00000171860,ENSG00000174600,ENSG00000182578,ENSG00000188404,ENSG00000197471,ENSG00000204472,ENSG00000217555,ENSG00000254087"	3.79827504789951
"16"	"purple"	TRUE	1.64e-11	986	326	57	0.175	0.058	"GO:0022610"	"BP"	1	"biological adhesion"	1	"ENSG00000005844,ENSG00000010327,ENSG00000066294,ENSG00000081237,ENSG00000096996,ENSG00000101336,ENSG00000102854,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105329,ENSG00000105383,ENSG00000105639,ENSG00000107099,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000114013,ENSG00000115165,ENSG00000115956,ENSG00000118785,ENSG00000121552,ENSG00000123338,ENSG00000128340,ENSG00000131042,ENSG00000131669,ENSG00000135077,ENSG00000136732,ENSG00000138964,ENSG00000141968,ENSG00000150782,ENSG00000160255,ENSG00000160593,ENSG00000161640,ENSG00000163154,ENSG00000163823,ENSG00000165025,ENSG00000167207,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000168961,ENSG00000169313,ENSG00000169896,ENSG00000171812,ENSG00000173083,ENSG00000186818,ENSG00000188404,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204632,ENSG00000213445,ENSG00000223865,ENSG00000231389,ENSG00000242574,ENSG00000254087"	4.04118860061473
"17"	"purple"	TRUE	1.21e-11	979	326	57	0.175	0.058	"GO:0007155"	"BP"	1	"cell adhesion"	2	"ENSG00000005844,ENSG00000010327,ENSG00000066294,ENSG00000081237,ENSG00000096996,ENSG00000101336,ENSG00000102854,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105329,ENSG00000105383,ENSG00000105639,ENSG00000107099,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000114013,ENSG00000115165,ENSG00000115956,ENSG00000118785,ENSG00000121552,ENSG00000123338,ENSG00000128340,ENSG00000131042,ENSG00000131669,ENSG00000135077,ENSG00000136732,ENSG00000138964,ENSG00000141968,ENSG00000150782,ENSG00000160255,ENSG00000160593,ENSG00000161640,ENSG00000163154,ENSG00000163823,ENSG00000165025,ENSG00000167207,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000168961,ENSG00000169313,ENSG00000169896,ENSG00000171812,ENSG00000173083,ENSG00000186818,ENSG00000188404,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204632,ENSG00000213445,ENSG00000223865,ENSG00000231389,ENSG00000242574,ENSG00000254087"	4.04702925134427
"18"	"purple"	TRUE	1.52e-13	539	326	44	0.135	0.082	"GO:0098609"	"BP"	1	"cell-cell adhesion"	3	"ENSG00000005844,ENSG00000066294,ENSG00000081237,ENSG00000096996,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105329,ENSG00000105639,ENSG00000107099,ENSG00000110876,ENSG00000111679,ENSG00000114013,ENSG00000115956,ENSG00000121552,ENSG00000123338,ENSG00000128340,ENSG00000131042,ENSG00000135077,ENSG00000136732,ENSG00000141968,ENSG00000150782,ENSG00000160255,ENSG00000160593,ENSG00000163154,ENSG00000165025,ENSG00000167207,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000168961,ENSG00000169313,ENSG00000169896,ENSG00000171812,ENSG00000186818,ENSG00000188404,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204632,ENSG00000223865,ENSG00000231389,ENSG00000242574,ENSG00000254087"	4.57686283915544
"19"	"purple"	TRUE	1.13e-17	250	326	35	0.107	0.14	"GO:0007159"	"BP"	1	"leukocyte cell-cell adhesion"	4	"ENSG00000005844,ENSG00000081237,ENSG00000096996,ENSG00000103490,ENSG00000105122,ENSG00000105246,ENSG00000105639,ENSG00000107099,ENSG00000110876,ENSG00000111679,ENSG00000114013,ENSG00000123338,ENSG00000128340,ENSG00000131042,ENSG00000135077,ENSG00000141968,ENSG00000150782,ENSG00000160255,ENSG00000163154,ENSG00000165025,ENSG00000167207,ENSG00000167664,ENSG00000167851,ENSG00000168329,ENSG00000168961,ENSG00000186818,ENSG00000188404,ENSG00000196126,ENSG00000197471,ENSG00000204472,ENSG00000204632,ENSG00000223865,ENSG00000231389,ENSG00000242574,ENSG00000254087"	5.12904364860334
"20"	"purple"	TRUE	0.00123	5	326	4	0.012	0.8	"GO:0002396"	"BP"	1	"MHC protein complex assembly"	1	"ENSG00000196126,ENSG00000204257,ENSG00000204287,ENSG00000242574"	9.62885331893361
"21"	"purple"	TRUE	0.00025	4	326	4	0.012	1	"GO:0002399"	"BP"	1	"MHC class II protein complex assembly"	2	"ENSG00000196126,ENSG00000204257,ENSG00000204287,ENSG00000242574"	9.74663635458999
"22"	"purple"	TRUE	3.51e-07	5256	326	150	0.46	0.029	"GO:0051179"	"BP"	1	"localization"	1	"ENSG00000005844,ENSG00000006747,ENSG00000010327,ENSG00000010610,ENSG00000011600,ENSG00000012779,ENSG00000015285,ENSG00000018280,ENSG00000019582,ENSG00000026297,ENSG00000038945,ENSG00000051523,ENSG00000053918,ENSG00000064012,ENSG00000066294,ENSG00000076944,ENSG00000081237,ENSG00000082074,ENSG00000090382,ENSG00000091106,ENSG00000095970,ENSG00000099337,ENSG00000100300,ENSG00000100365,ENSG00000100504,ENSG00000100599,ENSG00000101194,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000104043,ENSG00000105329,ENSG00000105339,ENSG00000105383,ENSG00000105639,ENSG00000105697,ENSG00000106799,ENSG00000107099,ENSG00000108798,ENSG00000109861,ENSG00000110057,ENSG00000110719,ENSG00000110876,ENSG00000111348,ENSG00000111679,ENSG00000115107,ENSG00000115956,ENSG00000117091,ENSG00000118640,ENSG00000118785,ENSG00000120457,ENSG00000120756,ENSG00000121933,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125454,ENSG00000125730,ENSG00000127951,ENSG00000128340,ENSG00000129226,ENSG00000129450,ENSG00000129465,ENSG00000129667,ENSG00000130429,ENSG00000130755,ENSG00000131042,ENSG00000134516,ENSG00000134955,ENSG00000135077,ENSG00000136167,ENSG00000136732,ENSG00000137462,ENSG00000137491,ENSG00000139687,ENSG00000140450,ENSG00000141968,ENSG00000142583,ENSG00000143119,ENSG00000143226,ENSG00000146070,ENSG00000146094,ENSG00000146674,ENSG00000150337,ENSG00000151062,ENSG00000152315,ENSG00000155465,ENSG00000155926,ENSG00000158517,ENSG00000158869,ENSG00000159314,ENSG00000160255,ENSG00000160593,ENSG00000160883,ENSG00000163131,ENSG00000163219,ENSG00000163563,ENSG00000163823,ENSG00000164733,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000168329,ENSG00000168918,ENSG00000168961,ENSG00000169313,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170312,ENSG00000170458,ENSG00000170571,ENSG00000170909,ENSG00000171860,ENSG00000172243,ENSG00000173083,ENSG00000174125,ENSG00000174130,ENSG00000174600,ENSG00000175538,ENSG00000175567,ENSG00000177575,ENSG00000180353,ENSG00000182578,ENSG00000184730,ENSG00000186074,ENSG00000186818,ENSG00000188404,ENSG00000188820,ENSG00000196126,ENSG00000197249,ENSG00000197471,ENSG00000197943,ENSG00000198019,ENSG00000198848,ENSG00000203747,ENSG00000204472,ENSG00000205413,ENSG00000211893,ENSG00000211896,ENSG00000217555,ENSG00000234906,ENSG00000235568,ENSG00000254087,ENSG00000261701,ENSG00000271605"	2.22126595766034
"23"	"purple"	TRUE	6.78e-07	4108	326	125	0.383	0.03	"GO:0051234"	"BP"	1	"establishment of localization"	2	"ENSG00000005844,ENSG00000006747,ENSG00000010327,ENSG00000010610,ENSG00000011600,ENSG00000012779,ENSG00000015285,ENSG00000018280,ENSG00000019582,ENSG00000026297,ENSG00000038945,ENSG00000051523,ENSG00000053918,ENSG00000064012,ENSG00000066294,ENSG00000076944,ENSG00000081237,ENSG00000082074,ENSG00000090382,ENSG00000091106,ENSG00000099337,ENSG00000100300,ENSG00000100365,ENSG00000100504,ENSG00000100599,ENSG00000101194,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000104043,ENSG00000105329,ENSG00000105339,ENSG00000105383,ENSG00000105697,ENSG00000109861,ENSG00000110057,ENSG00000110719,ENSG00000111679,ENSG00000115107,ENSG00000115956,ENSG00000118640,ENSG00000118785,ENSG00000120457,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125454,ENSG00000125730,ENSG00000127951,ENSG00000128340,ENSG00000129226,ENSG00000129450,ENSG00000129667,ENSG00000130429,ENSG00000130755,ENSG00000131042,ENSG00000134516,ENSG00000134955,ENSG00000135077,ENSG00000136167,ENSG00000137462,ENSG00000137491,ENSG00000140450,ENSG00000141968,ENSG00000142583,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000150337,ENSG00000151062,ENSG00000152315,ENSG00000158517,ENSG00000158869,ENSG00000159314,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163219,ENSG00000163563,ENSG00000163823,ENSG00000164733,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000170571,ENSG00000170909,ENSG00000171860,ENSG00000172243,ENSG00000173083,ENSG00000174125,ENSG00000174130,ENSG00000175538,ENSG00000175567,ENSG00000177575,ENSG00000180353,ENSG00000182578,ENSG00000184730,ENSG00000186074,ENSG00000188404,ENSG00000188820,ENSG00000196126,ENSG00000197249,ENSG00000197943,ENSG00000198019,ENSG00000198848,ENSG00000203747,ENSG00000204472,ENSG00000205413,ENSG00000211893,ENSG00000211896,ENSG00000217555,ENSG00000234906,ENSG00000235568,ENSG00000254087,ENSG00000261701,ENSG00000271605"	2.4579648404211
"24"	"purple"	TRUE	1.24e-07	4007	326	125	0.383	0.031	"GO:0006810"	"BP"	1	"transport"	3	"ENSG00000005844,ENSG00000006747,ENSG00000010327,ENSG00000010610,ENSG00000011600,ENSG00000012779,ENSG00000015285,ENSG00000018280,ENSG00000019582,ENSG00000026297,ENSG00000038945,ENSG00000051523,ENSG00000053918,ENSG00000064012,ENSG00000066294,ENSG00000076944,ENSG00000081237,ENSG00000082074,ENSG00000090382,ENSG00000091106,ENSG00000099337,ENSG00000100300,ENSG00000100365,ENSG00000100504,ENSG00000100599,ENSG00000101194,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000104043,ENSG00000105329,ENSG00000105339,ENSG00000105383,ENSG00000105697,ENSG00000109861,ENSG00000110057,ENSG00000110719,ENSG00000111679,ENSG00000115107,ENSG00000115956,ENSG00000118640,ENSG00000118785,ENSG00000120457,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125454,ENSG00000125730,ENSG00000127951,ENSG00000128340,ENSG00000129226,ENSG00000129450,ENSG00000129667,ENSG00000130429,ENSG00000130755,ENSG00000131042,ENSG00000134516,ENSG00000134955,ENSG00000135077,ENSG00000136167,ENSG00000137462,ENSG00000137491,ENSG00000140450,ENSG00000141968,ENSG00000142583,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000150337,ENSG00000151062,ENSG00000152315,ENSG00000158517,ENSG00000158869,ENSG00000159314,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163219,ENSG00000163563,ENSG00000163823,ENSG00000164733,ENSG00000165025,ENSG00000165168,ENSG00000165457,ENSG00000166278,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000170571,ENSG00000170909,ENSG00000171860,ENSG00000172243,ENSG00000173083,ENSG00000174125,ENSG00000174130,ENSG00000175538,ENSG00000175567,ENSG00000177575,ENSG00000180353,ENSG00000182578,ENSG00000184730,ENSG00000186074,ENSG00000188404,ENSG00000188820,ENSG00000196126,ENSG00000197249,ENSG00000197943,ENSG00000198019,ENSG00000198848,ENSG00000203747,ENSG00000204472,ENSG00000205413,ENSG00000211893,ENSG00000211896,ENSG00000217555,ENSG00000234906,ENSG00000235568,ENSG00000254087,ENSG00000261701,ENSG00000271605"	2.48374481483514
"25"	"purple"	TRUE	1.29e-17	1228	326	75	0.23	0.061	"GO:0046903"	"BP"	1	"secretion"	4	"ENSG00000005844,ENSG00000006747,ENSG00000011600,ENSG00000012779,ENSG00000018280,ENSG00000019582,ENSG00000026297,ENSG00000051523,ENSG00000053918,ENSG00000066294,ENSG00000076944,ENSG00000081237,ENSG00000090382,ENSG00000091106,ENSG00000100504,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000104043,ENSG00000105329,ENSG00000105383,ENSG00000109861,ENSG00000110719,ENSG00000111679,ENSG00000115107,ENSG00000115956,ENSG00000118640,ENSG00000118785,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125730,ENSG00000127951,ENSG00000129226,ENSG00000129450,ENSG00000129667,ENSG00000130755,ENSG00000131042,ENSG00000134516,ENSG00000135077,ENSG00000137462,ENSG00000142583,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000158869,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163563,ENSG00000163823,ENSG00000164733,ENSG00000165025,ENSG00000165168,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000170909,ENSG00000171860,ENSG00000173083,ENSG00000174125,ENSG00000174130,ENSG00000182578,ENSG00000188404,ENSG00000196126,ENSG00000197249,ENSG00000217555,ENSG00000235568,ENSG00000254087,ENSG00000271605"	4.31674263025323
"26"	"purple"	TRUE	1.23e-17	1167	326	73	0.224	0.063	"GO:0032940"	"BP"	1	"secretion by cell"	5	"ENSG00000005844,ENSG00000006747,ENSG00000011600,ENSG00000012779,ENSG00000018280,ENSG00000026297,ENSG00000051523,ENSG00000066294,ENSG00000076944,ENSG00000081237,ENSG00000090382,ENSG00000091106,ENSG00000100504,ENSG00000101336,ENSG00000103187,ENSG00000103490,ENSG00000104043,ENSG00000105329,ENSG00000105383,ENSG00000109861,ENSG00000110719,ENSG00000111679,ENSG00000115107,ENSG00000115956,ENSG00000118640,ENSG00000118785,ENSG00000123329,ENSG00000123338,ENSG00000124491,ENSG00000125730,ENSG00000127951,ENSG00000129226,ENSG00000129450,ENSG00000129667,ENSG00000130755,ENSG00000131042,ENSG00000134516,ENSG00000135077,ENSG00000137462,ENSG00000142583,ENSG00000143119,ENSG00000143226,ENSG00000146094,ENSG00000158869,ENSG00000160255,ENSG00000160883,ENSG00000163131,ENSG00000163563,ENSG00000163823,ENSG00000164733,ENSG00000165025,ENSG00000165168,ENSG00000167207,ENSG00000167613,ENSG00000167851,ENSG00000168961,ENSG00000169385,ENSG00000169403,ENSG00000169896,ENSG00000170458,ENSG00000170909,ENSG00000171860,ENSG00000173083,ENSG00000174125,ENSG00000174130,ENSG00000182578,ENSG00000188404,ENSG00000196126,ENSG00000197249,ENSG00000217555,ENSG00000235568,ENSG00000254087,ENSG00000271605"	4.45082211826007
"27"	"purple"	TRUE	1.2e-09	636	326	42	0.129	0.066	"GO:0098657"	"BP"	1	"import into cell"	4	"ENSG00000010327,ENSG00000015285,ENSG00000018280,ENSG00000038945,ENSG00000051523,ENSG00000100599,ENSG00000101336,ENSG00000103490,ENSG00000115107,ENSG00000120457,ENSG00000123338,ENSG00000125730,ENSG00000130429,ENSG00000134516,ENSG00000137462,ENSG00000141968,ENSG00000142583,ENSG00000143226,ENSG00000150337,ENSG00000158869,ENSG00000159314,ENSG00000160255,ENSG00000163219,ENSG00000165025,ENSG00000165457,ENSG00000166278,ENSG00000167851,ENSG00000169896,ENSG00000170458,ENSG00000172243,ENSG00000177575,ENSG00000184730,ENSG00000186074,ENSG00000197943,ENSG00000198019,ENSG00000203747,ENSG00000204472,ENSG00000211893,ENSG00000211896,ENSG00000234906,ENSG00000254087,ENSG00000261701"	8.39209069178468
