"query.number"	"significant"	"p.value"	"term.size"	"query.size"	"overlap.size"	"precision"	"recall"	"term.id"	"domain"	"subgraph.number"	"term.name"	"relative.depth"	"intersection"	"IC"
"438"	"darkseagreen4"	TRUE	1.3e-06	8739	197	139	0.706	0.016	"GO:0044237"	"BP"	4	"cellular metabolic process"	1	"ENSG00000001497,ENSG00000005100,ENSG00000005156,ENSG00000006744,ENSG00000009335,ENSG00000011451,ENSG00000011485,ENSG00000013573,ENSG00000015133,ENSG00000037474,ENSG00000059573,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000070669,ENSG00000070814,ENSG00000075151,ENSG00000075643,ENSG00000084774,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000100596,ENSG00000100714,ENSG00000100949,ENSG00000101190,ENSG00000101346,ENSG00000101365,ENSG00000101442,ENSG00000102743,ENSG00000102967,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108424,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000114491,ENSG00000116337,ENSG00000119285,ENSG00000119812,ENSG00000120800,ENSG00000123213,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000126602,ENSG00000128059,ENSG00000128191,ENSG00000129347,ENSG00000130021,ENSG00000130119,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000130985,ENSG00000131323,ENSG00000131778,ENSG00000132153,ENSG00000132382,ENSG00000132768,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000136699,ENSG00000136731,ENSG00000138035,ENSG00000138442,ENSG00000140521,ENSG00000140650,ENSG00000141456,ENSG00000141551,ENSG00000141569,ENSG00000142733,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148459,ENSG00000148606,ENSG00000148843,ENSG00000149541,ENSG00000150990,ENSG00000153107,ENSG00000154328,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000172831,ENSG00000174989,ENSG00000177192,ENSG00000178409,ENSG00000178921,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000184787,ENSG00000188976,ENSG00000189046,ENSG00000196305,ENSG00000196510,ENSG00000198890,ENSG00000204160,ENSG00000213024,ENSG00000214022,ENSG00000241945,ENSG00000242612,ENSG00000247626,ENSG00000253729"	1.33189125738454
"439"	"darkseagreen4"	TRUE	3.07e-16	4641	197	111	0.563	0.024	"GO:0046483"	"BP"	4	"heterocycle metabolic process"	2	"ENSG00000001497,ENSG00000005100,ENSG00000005156,ENSG00000006744,ENSG00000011451,ENSG00000011485,ENSG00000013573,ENSG00000037474,ENSG00000059573,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000075643,ENSG00000084774,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000100714,ENSG00000101190,ENSG00000101346,ENSG00000101442,ENSG00000102967,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108424,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000114491,ENSG00000116337,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000128059,ENSG00000128191,ENSG00000129347,ENSG00000130021,ENSG00000130119,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000131323,ENSG00000131778,ENSG00000132153,ENSG00000132382,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000138035,ENSG00000138442,ENSG00000140521,ENSG00000140650,ENSG00000141456,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148606,ENSG00000148843,ENSG00000150990,ENSG00000154328,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000177192,ENSG00000178409,ENSG00000178921,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000188976,ENSG00000189046,ENSG00000196305,ENSG00000198890,ENSG00000213024,ENSG00000214022,ENSG00000241945,ENSG00000247626,ENSG00000253729"	2.14161737953607
"440"	"darkseagreen4"	TRUE	1.67e-15	4663	197	110	0.558	0.024	"GO:0006725"	"BP"	4	"cellular aromatic compound metabolic process"	2	"ENSG00000001497,ENSG00000005100,ENSG00000005156,ENSG00000006744,ENSG00000011451,ENSG00000011485,ENSG00000013573,ENSG00000037474,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000075643,ENSG00000084774,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000100714,ENSG00000101190,ENSG00000101346,ENSG00000101442,ENSG00000102967,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108424,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000114491,ENSG00000116337,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000128059,ENSG00000128191,ENSG00000129347,ENSG00000130021,ENSG00000130119,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000131323,ENSG00000131778,ENSG00000132153,ENSG00000132382,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000138035,ENSG00000138442,ENSG00000140521,ENSG00000140650,ENSG00000141456,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148606,ENSG00000148843,ENSG00000150990,ENSG00000154328,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000177192,ENSG00000178409,ENSG00000178921,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000188976,ENSG00000189046,ENSG00000196305,ENSG00000198890,ENSG00000213024,ENSG00000214022,ENSG00000241945,ENSG00000247626,ENSG00000253729"	2.13621682635607
"441"	"darkseagreen4"	TRUE	3.34e-17	5123	197	119	0.604	0.023	"GO:0034641"	"BP"	4	"cellular nitrogen compound metabolic process"	2	"ENSG00000001497,ENSG00000005100,ENSG00000005156,ENSG00000006744,ENSG00000011451,ENSG00000011485,ENSG00000013573,ENSG00000037474,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000070669,ENSG00000070814,ENSG00000075151,ENSG00000075643,ENSG00000084774,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000100596,ENSG00000100714,ENSG00000101190,ENSG00000101346,ENSG00000101442,ENSG00000102743,ENSG00000102967,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108424,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000114491,ENSG00000116337,ENSG00000119285,ENSG00000120800,ENSG00000123213,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000126602,ENSG00000128059,ENSG00000128191,ENSG00000129347,ENSG00000130021,ENSG00000130119,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000131323,ENSG00000131778,ENSG00000132153,ENSG00000132382,ENSG00000132768,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000136699,ENSG00000138035,ENSG00000138442,ENSG00000140521,ENSG00000140650,ENSG00000141456,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148606,ENSG00000148843,ENSG00000150990,ENSG00000154328,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000177192,ENSG00000178409,ENSG00000178921,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000188976,ENSG00000189046,ENSG00000196305,ENSG00000198890,ENSG00000213024,ENSG00000214022,ENSG00000241945,ENSG00000247626,ENSG00000253729"	2.0095653577481
"442"	"darkseagreen4"	TRUE	9.5e-17	4502	197	110	0.558	0.024	"GO:0006139"	"BP"	4	"nucleobase-containing compound metabolic process"	3	"ENSG00000001497,ENSG00000005100,ENSG00000005156,ENSG00000006744,ENSG00000011451,ENSG00000011485,ENSG00000013573,ENSG00000037474,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000075643,ENSG00000084774,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000100714,ENSG00000101190,ENSG00000101346,ENSG00000101442,ENSG00000102967,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108424,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000114491,ENSG00000116337,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000128059,ENSG00000128191,ENSG00000129347,ENSG00000130021,ENSG00000130119,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000131323,ENSG00000131778,ENSG00000132153,ENSG00000132382,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000138035,ENSG00000138442,ENSG00000140521,ENSG00000140650,ENSG00000141456,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148606,ENSG00000148843,ENSG00000150990,ENSG00000154328,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000177192,ENSG00000178409,ENSG00000178921,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000188976,ENSG00000189046,ENSG00000196305,ENSG00000198890,ENSG00000213024,ENSG00000214022,ENSG00000241945,ENSG00000247626,ENSG00000253729"	2.1681073240248
"443"	"darkseagreen4"	TRUE	2.14e-15	3953	197	100	0.508	0.025	"GO:0090304"	"BP"	4	"nucleic acid metabolic process"	4	"ENSG00000001497,ENSG00000005100,ENSG00000005156,ENSG00000006744,ENSG00000011451,ENSG00000011485,ENSG00000013573,ENSG00000037474,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000101190,ENSG00000101346,ENSG00000101442,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108424,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000128191,ENSG00000129347,ENSG00000130119,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000131323,ENSG00000131778,ENSG00000132153,ENSG00000132382,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000138035,ENSG00000138442,ENSG00000140521,ENSG00000141456,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148606,ENSG00000148843,ENSG00000150990,ENSG00000154328,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000177192,ENSG00000178409,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000188976,ENSG00000189046,ENSG00000196305,ENSG00000198890,ENSG00000213024,ENSG00000214022,ENSG00000241945,ENSG00000247626,ENSG00000253729"	2.2717223785017
"444"	"darkseagreen4"	TRUE	0.00778	140	197	10	0.051	0.071	"GO:0090305"	"BP"	4	"nucleic acid phosphodiester bond hydrolysis"	5	"ENSG00000001497,ENSG00000006744,ENSG00000108424,ENSG00000120800,ENSG00000129347,ENSG00000130713,ENSG00000131778,ENSG00000145736,ENSG00000165733,ENSG00000167721"	5.97387541649535
"445"	"darkseagreen4"	TRUE	1.46e-13	3491	197	90	0.457	0.026	"GO:0016070"	"BP"	4	"RNA metabolic process"	5	"ENSG00000001497,ENSG00000005100,ENSG00000006744,ENSG00000011485,ENSG00000013573,ENSG00000037474,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000066117,ENSG00000067533,ENSG00000068654,ENSG00000087087,ENSG00000089154,ENSG00000089195,ENSG00000089280,ENSG00000091127,ENSG00000100084,ENSG00000100325,ENSG00000101190,ENSG00000101346,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000107815,ENSG00000108651,ENSG00000108883,ENSG00000110851,ENSG00000111364,ENSG00000113356,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000124571,ENSG00000124782,ENSG00000125485,ENSG00000125630,ENSG00000125755,ENSG00000128191,ENSG00000129347,ENSG00000130348,ENSG00000130713,ENSG00000130816,ENSG00000131323,ENSG00000132153,ENSG00000132382,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136518,ENSG00000136628,ENSG00000138035,ENSG00000138442,ENSG00000141456,ENSG00000144021,ENSG00000144736,ENSG00000145736,ENSG00000148400,ENSG00000148606,ENSG00000148843,ENSG00000150990,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000166166,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000169016,ENSG00000169981,ENSG00000177192,ENSG00000178409,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000188976,ENSG00000196305,ENSG00000198890,ENSG00000213024,ENSG00000241945,ENSG00000247626,ENSG00000253729"	2.46190117957877
"446"	"darkseagreen4"	TRUE	8.98e-27	454	197	45	0.228	0.099	"GO:0034660"	"BP"	4	"ncRNA metabolic process"	6	"ENSG00000001497,ENSG00000006744,ENSG00000013573,ENSG00000037474,ENSG00000065457,ENSG00000067533,ENSG00000087087,ENSG00000091127,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000106246,ENSG00000108651,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000124571,ENSG00000128191,ENSG00000129347,ENSG00000130348,ENSG00000130713,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000136628,ENSG00000138035,ENSG00000138442,ENSG00000141456,ENSG00000144736,ENSG00000148843,ENSG00000150990,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000167721,ENSG00000177192,ENSG00000182173,ENSG00000196305,ENSG00000241945,ENSG00000247626"	5.36617344189229
"447"	"darkseagreen4"	TRUE	1.69e-12	203	197	22	0.112	0.108	"GO:0016072"	"BP"	4	"rRNA metabolic process"	7	"ENSG00000001497,ENSG00000013573,ENSG00000067533,ENSG00000108651,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000129347,ENSG00000130713,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000138442,ENSG00000141456,ENSG00000144736,ENSG00000148843,ENSG00000150990,ENSG00000160208,ENSG00000165271,ENSG00000165733,ENSG00000167721,ENSG00000241945"	6.45079948858566
"448"	"darkseagreen4"	TRUE	1.23e-14	142	197	21	0.107	0.148	"GO:0006399"	"BP"	4	"tRNA metabolic process"	7	"ENSG00000006744,ENSG00000037474,ENSG00000065457,ENSG00000091127,ENSG00000103356,ENSG00000104356,ENSG00000104907,ENSG00000106246,ENSG00000130348,ENSG00000130713,ENSG00000134014,ENSG00000135372,ENSG00000136628,ENSG00000154743,ENSG00000160193,ENSG00000165055,ENSG00000165526,ENSG00000177192,ENSG00000182173,ENSG00000196305,ENSG00000247626"	6.4099774940654
"449"	"darkseagreen4"	TRUE	0.0238	46	197	6	0.03	0.13	"GO:0010501"	"BP"	4	"RNA secondary structure unwinding"	6	"ENSG00000111364,ENSG00000124228,ENSG00000125485,ENSG00000136271,ENSG00000168872,ENSG00000183258"	7.97593029455977
"450"	"darkseagreen4"	TRUE	0.00653	57	197	7	0.036	0.123	"GO:0090501"	"BP"	4	"RNA phosphodiester bond hydrolysis"	6	"ENSG00000001497,ENSG00000006744,ENSG00000120800,ENSG00000129347,ENSG00000130713,ENSG00000165733,ENSG00000167721"	6.63312104537961
"451"	"darkseagreen4"	TRUE	0.000125	20	197	6	0.03	0.3	"GO:0090502"	"BP"	4	"RNA phosphodiester bond hydrolysis, endonucleolytic"	7	"ENSG00000001497,ENSG00000006744,ENSG00000120800,ENSG00000129347,ENSG00000165733,ENSG00000167721"	7.38342663977951
"452"	"darkseagreen4"	TRUE	1.04e-23	760	197	52	0.264	0.068	"GO:0006396"	"BP"	4	"RNA processing"	6	"ENSG00000001497,ENSG00000005100,ENSG00000006744,ENSG00000037474,ENSG00000060688,ENSG00000063244,ENSG00000065457,ENSG00000067533,ENSG00000087087,ENSG00000089280,ENSG00000091127,ENSG00000104356,ENSG00000104907,ENSG00000105298,ENSG00000105618,ENSG00000106246,ENSG00000108651,ENSG00000108883,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000125755,ENSG00000128191,ENSG00000129347,ENSG00000130713,ENSG00000132153,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000138035,ENSG00000138442,ENSG00000141456,ENSG00000144736,ENSG00000145736,ENSG00000148843,ENSG00000150990,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000167721,ENSG00000168066,ENSG00000168872,ENSG00000177192,ENSG00000182173,ENSG00000183258,ENSG00000183431,ENSG00000241945"	4.43281480150599
"453"	"darkseagreen4"	TRUE	0.0415	375	197	15	0.076	0.04	"GO:0008380"	"BP"	4	"RNA splicing"	7	"ENSG00000060688,ENSG00000063244,ENSG00000087087,ENSG00000089280,ENSG00000105298,ENSG00000105618,ENSG00000108883,ENSG00000125755,ENSG00000154743,ENSG00000160208,ENSG00000168066,ENSG00000168872,ENSG00000182173,ENSG00000183258,ENSG00000183431"	5.11921555966708
"454"	"darkseagreen4"	TRUE	1.53e-25	287	197	37	0.188	0.129	"GO:0034470"	"BP"	4	"ncRNA processing"	7	"ENSG00000001497,ENSG00000006744,ENSG00000037474,ENSG00000065457,ENSG00000067533,ENSG00000087087,ENSG00000091127,ENSG00000104356,ENSG00000104907,ENSG00000106246,ENSG00000108651,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000128191,ENSG00000129347,ENSG00000130713,ENSG00000134014,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000138442,ENSG00000141456,ENSG00000144736,ENSG00000148843,ENSG00000150990,ENSG00000154743,ENSG00000160193,ENSG00000160208,ENSG00000165055,ENSG00000165271,ENSG00000165526,ENSG00000165733,ENSG00000167721,ENSG00000177192,ENSG00000182173,ENSG00000241945"	5.89383270882181
"455"	"darkseagreen4"	TRUE	3.6e-11	83	197	15	0.076	0.181	"GO:0008033"	"BP"	4	"tRNA processing"	8	"ENSG00000006744,ENSG00000037474,ENSG00000065457,ENSG00000091127,ENSG00000104356,ENSG00000104907,ENSG00000106246,ENSG00000134014,ENSG00000135372,ENSG00000154743,ENSG00000160193,ENSG00000165055,ENSG00000165526,ENSG00000177192,ENSG00000182173"	7.02205685153657
"456"	"darkseagreen4"	TRUE	5.4e-13	170	197	21	0.107	0.124	"GO:0006364"	"BP"	4	"rRNA processing"	8	"ENSG00000001497,ENSG00000067533,ENSG00000108651,ENSG00000119285,ENSG00000120800,ENSG00000124228,ENSG00000129347,ENSG00000130713,ENSG00000134987,ENSG00000135372,ENSG00000136271,ENSG00000138442,ENSG00000141456,ENSG00000144736,ENSG00000148843,ENSG00000150990,ENSG00000160208,ENSG00000165271,ENSG00000165733,ENSG00000167721,ENSG00000241945"	6.53781086557529
"457"	"darkseagreen4"	TRUE	5e-05	29	197	7	0.036	0.241	"GO:0000460"	"BP"	4	"maturation of 5.8S rRNA"	9	"ENSG00000001497,ENSG00000067533,ENSG00000120800,ENSG00000129347,ENSG00000130713,ENSG00000138442,ENSG00000148843"	8.56798135824834
"458"	"darkseagreen4"	TRUE	0.00189	17	197	5	0.025	0.294	"GO:0000466"	"BP"	4	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	10	"ENSG00000120800,ENSG00000129347,ENSG00000130713,ENSG00000138442,ENSG00000148843"	8.88163891710338
"459"	"darkseagreen4"	TRUE	1.09e-05	52	197	9	0.046	0.173	"GO:0030490"	"BP"	4	"maturation of SSU-rRNA"	9	"ENSG00000108651,ENSG00000119285,ENSG00000120800,ENSG00000129347,ENSG00000135372,ENSG00000148843,ENSG00000165733,ENSG00000167721,ENSG00000241945"	8.0194154064995
"460"	"darkseagreen4"	TRUE	9.76e-06	36	197	8	0.041	0.222	"GO:0000462"	"BP"	4	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	10	"ENSG00000108651,ENSG00000119285,ENSG00000120800,ENSG00000129347,ENSG00000148843,ENSG00000165733,ENSG00000167721,ENSG00000241945"	8.24255895781372
"461"	"darkseagreen4"	TRUE	0.000125	20	197	6	0.03	0.3	"GO:0000469"	"BP"	4	"cleavage involved in rRNA processing"	9	"ENSG00000001497,ENSG00000120800,ENSG00000129347,ENSG00000130713,ENSG00000165733,ENSG00000167721"	8.56798135824834
"462"	"darkseagreen4"	TRUE	0.000254	12	197	5	0.025	0.417	"GO:0000478"	"BP"	4	"endonucleolytic cleavage involved in rRNA processing"	10	"ENSG00000001497,ENSG00000120800,ENSG00000129347,ENSG00000165733,ENSG00000167721"	8.99286455221361
"463"	"darkseagreen4"	TRUE	0.00978	11	197	4	0.02	0.364	"GO:0000479"	"BP"	4	"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	11	"ENSG00000120800,ENSG00000129347,ENSG00000165733,ENSG00000167721"	8.99286455221361
"464"	"darkseagreen4"	TRUE	0.000142	116	197	11	0.056	0.095	"GO:0009451"	"BP"	4	"RNA modification"	1	"ENSG00000037474,ENSG00000089195,ENSG00000091127,ENSG00000104907,ENSG00000134014,ENSG00000135372,ENSG00000160193,ENSG00000165055,ENSG00000165526,ENSG00000166166,ENSG00000177192"	6.87025083866856
"465"	"darkseagreen4"	TRUE	2.98e-05	58	197	9	0.046	0.155	"GO:0006400"	"BP"	4	"tRNA modification"	2	"ENSG00000037474,ENSG00000091127,ENSG00000104907,ENSG00000134014,ENSG00000135372,ENSG00000160193,ENSG00000165055,ENSG00000165526,ENSG00000177192"	7.69894351122473
"466"	"darkseagreen4"	TRUE	6.94e-05	193	197	14	0.071	0.073	"GO:0006403"	"BP"	6	"RNA localization"	1	"ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000124571,ENSG00000125755,ENSG00000130713,ENSG00000135521,ENSG00000138035,ENSG00000144736,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000213024"	6.48374364430501
"467"	"darkseagreen4"	TRUE	0.000478	160	197	12	0.061	0.075	"GO:0051236"	"BP"	6	"establishment of RNA localization"	2	"ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000124571,ENSG00000125755,ENSG00000135521,ENSG00000138035,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000213024"	6.52776052972179
"468"	"darkseagreen4"	TRUE	0.000391	128	197	11	0.056	0.086	"GO:0071166"	"BP"	6	"ribonucleoprotein complex localization"	1	"ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000105618,ENSG00000125755,ENSG00000135521,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000213024"	7.05539327180416
"469"	"darkseagreen4"	TRUE	0.0018	181	197	12	0.061	0.066	"GO:0015931"	"BP"	6	"nucleobase-containing compound transport"	1	"ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000124571,ENSG00000125755,ENSG00000135521,ENSG00000138035,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000213024"	6.2463480702836
"470"	"darkseagreen4"	TRUE	0.000389	157	197	12	0.061	0.076	"GO:0050657"	"BP"	6	"nucleic acid transport"	2	"ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000124571,ENSG00000125755,ENSG00000135521,ENSG00000138035,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000213024"	6.52776052972179
"471"	"darkseagreen4"	TRUE	0.000389	157	197	12	0.061	0.076	"GO:0050658"	"BP"	6	"RNA transport"	3	"ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000124571,ENSG00000125755,ENSG00000135521,ENSG00000138035,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000213024"	6.52776052972179
"472"	"darkseagreen4"	TRUE	0.00209	293	197	15	0.076	0.051	"GO:0051169"	"BP"	6	"nuclear transport"	1	"ENSG00000041802,ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000108424,ENSG00000124571,ENSG00000125755,ENSG00000135521,ENSG00000155393,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000196497,ENSG00000213024"	5.54568205730963
"473"	"darkseagreen4"	TRUE	0.00183	290	197	15	0.076	0.052	"GO:0006913"	"BP"	6	"nucleocytoplasmic transport"	2	"ENSG00000041802,ENSG00000058804,ENSG00000063244,ENSG00000095319,ENSG00000102900,ENSG00000108424,ENSG00000124571,ENSG00000125755,ENSG00000135521,ENSG00000155393,ENSG00000155561,ENSG00000165271,ENSG00000184575,ENSG00000196497,ENSG00000213024"	5.55508946441152
